fecha,periodo,anio,mes,trimestre,id_producto,producto,categoria,cantidad,precio_unitario,total,total_calculado,diferencia_total,costo,margen_unitario,margen_estimado,margen_pct,stock
2025-09-06,2025-09,2025,9,2025Q3,P030,Brocha 2 pulgadas,Pinturas,2,6.92,13.84,13.84,0.0,4.2,2.72,5.44,0.3931,100
2025-09-06,2025-09,2025,9,2025Q3,P027,Esmalte sintético negro 1/4 gl,Pinturas,4,26.77,107.08,107.08,0.0,18.0,8.77,35.08,0.3276,45
2025-09-06,2025-09,2025,9,2025Q3,P021,Ladrillo pandereta unidad,Materiales de construcción,15,1.02,15.3,15.3,0.0,0.82,0.2,3.0,0.1961,900
2025-09-06,2025-09,2025,9,2025Q3,P065,Manguera reforzada 15 m,Jardinería,2,49.9,99.8,99.8,0.0,34.0,15.9,31.8,0.3186,28
2025-09-06,2025-09,2025,9,2025Q3,P055,Remache pop 1/8 ciento,Tornillería y fijaciones,2,15.87,31.74,31.74,0.0,9.5,6.37,12.74,0.4014,41
2025-09-06,2025-09,2025,9,2025Q3,P032,Thinner acrílico 1 L,Pinturas,1,12.64,12.64,12.64,0.0,8.9,3.74,3.74,0.2959,70
2025-09-07,2025-09,2025,9,2025Q3,P013,Atornillador inalámbrico 12V,Herramientas eléctricas,1,172.52,172.52,172.52,0.0,132.0,40.52,40.52,0.2349,8
2025-09-07,2025-09,2025,9,2025Q3,P058,Lente de seguridad transparente,Seguridad industrial,4,9.36,37.44,37.44,0.0,6.4,2.96,11.84,0.3162,95
2025-09-07,2025-09,2025,9,2025Q3,P035,Tomacorriente doble,Electricidad,15,11.2,168.0,168.0,0.0,7.2,4.0,60.0,0.3571,87
2025-09-08,2025-09,2025,9,2025Q3,P059,Casco de seguridad amarillo,Seguridad industrial,10,24.3,243.0,243.0,0.0,16.5,7.8,78.0,0.321,32
2025-09-08,2025-09,2025,9,2025Q3,P043,Llave esférica 1/2 pulgada,Gasfitería,4,14.18,56.72,56.72,0.0,9.8,4.38,17.52,0.3089,74
2025-09-08,2025-09,2025,9,2025Q3,P046,Trampa lavatorio PVC,Gasfitería,2,12.5,25.0,25.0,0.0,8.5,4.0,8.0,0.32,44
2025-09-08,2025-09,2025,9,2025Q3,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,5,9.98,49.9,49.9,0.0,6.0,3.98,19.9,0.3988,75
2025-09-09,2025-09,2025,9,2025Q3,P044,Cinta teflón 12 mm,Gasfitería,2,2.0,4.0,4.0,0.0,1.1,0.9,1.8,0.45,210
2025-09-09,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,5,9.06,45.3,45.3,0.0,5.4,3.66,18.3,0.404,85
2025-09-09,2025-09,2025,9,2025Q3,P037,Foco LED 9W luz fría,Electricidad,4,7.03,28.12,28.12,0.0,4.8,2.23,8.92,0.3172,140
2025-09-09,2025-09,2025,9,2025Q3,P025,Pintura látex blanca 1 gl,Pinturas,2,48.26,96.52,96.52,0.0,34.0,14.26,28.52,0.2955,38
2025-09-10,2025-09,2025,9,2025Q3,P017,Cemento bolsa 42.5 kg,Materiales de construcción,5,30.58,152.9,152.9,0.0,24.0,6.58,32.9,0.2152,96
2025-09-10,2025-09,2025,9,2025Q3,P036,Cinta aislante negra,Electricidad,3,3.58,10.74,10.74,0.0,2.1,1.48,4.44,0.4134,160
2025-09-10,2025-09,2025,9,2025Q3,P037,Foco LED 9W luz fría,Electricidad,2,7.19,14.38,14.38,0.0,4.8,2.39,4.78,0.3324,140
2025-09-10,2025-09,2025,9,2025Q3,P019,Pegamento cerámico 25 kg,Materiales de construcción,6,22.86,137.16,137.16,0.0,18.2,4.66,27.96,0.2038,68
2025-09-10,2025-09,2025,9,2025Q3,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,8,10.29,82.32,82.32,0.0,6.0,4.29,34.32,0.4169,75
2025-09-11,2025-09,2025,9,2025Q3,P002,Alicate universal 8 pulgadas,Herramientas manuales,4,24.42,97.68,97.68,0.0,16.2,8.22,32.88,0.3366,42
2025-09-11,2025-09,2025,9,2025Q3,P053,Arandela plana 1/4 ciento,Tornillería y fijaciones,3,6.68,20.04,20.04,0.0,4.1,2.58,7.74,0.3862,92
2025-09-11,2025-09,2025,9,2025Q3,P017,Cemento bolsa 42.5 kg,Materiales de construcción,10,28.59,285.9,285.9,0.0,24.0,4.59,45.9,0.1605,96
2025-09-11,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,1,9.01,9.01,9.01,0.0,5.4,3.61,3.61,0.4007,85
2025-09-11,2025-09,2025,9,2025Q3,P037,Foco LED 9W luz fría,Electricidad,1,7.37,7.37,7.37,0.0,4.8,2.57,2.57,0.3487,140
2025-09-11,2025-09,2025,9,2025Q3,P029,Rodillo felpa 9 pulgadas,Pinturas,2,15.95,31.9,31.9,0.0,9.7,6.25,12.5,0.3918,62
2025-09-11,2025-09,2025,9,2025Q3,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,10,7.45,74.5,74.5,0.0,5.4,2.05,20.5,0.2752,130
2025-09-11,2025-09,2025,9,2025Q3,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,2,7.61,15.22,15.22,0.0,5.4,2.21,4.42,0.2904,130
2025-09-12,2025-09,2025,9,2025Q3,P007,Nivel de burbuja 40 cm,Herramientas manuales,5,28.76,143.8,143.8,0.0,19.9,8.86,44.3,0.3081,19
2025-09-12,2025-09,2025,9,2025Q3,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,1,5.37,5.37,5.37,0.0,3.1,2.27,2.27,0.4227,180
2025-09-12,2025-09,2025,9,2025Q3,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,4,8.91,35.64,35.64,0.0,5.2,3.71,14.84,0.4164,130
2025-09-13,2025-09,2025,9,2025Q3,P030,Brocha 2 pulgadas,Pinturas,1,7.33,7.33,7.33,0.0,4.2,3.13,3.13,0.427,100
2025-09-13,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,4,13.88,55.52,55.52,0.0,8.8,5.08,20.32,0.366,57
2025-09-13,2025-09,2025,9,2025Q3,P023,Clavo para madera kg,Materiales de construcción,20,10.33,206.6,206.6,0.0,7.4,2.93,58.6,0.2836,63
2025-09-13,2025-09,2025,9,2025Q3,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,8,5.63,45.04,45.04,0.0,3.1,2.53,20.24,0.4494,180
2025-09-14,2025-09,2025,9,2025Q3,P053,Arandela plana 1/4 ciento,Tornillería y fijaciones,3,7.08,21.24,21.24,0.0,4.1,2.98,8.94,0.4209,92
2025-09-14,2025-09,2025,9,2025Q3,P017,Cemento bolsa 42.5 kg,Materiales de construcción,1,28.86,28.86,28.86,0.0,24.0,4.86,4.86,0.1684,96
2025-09-14,2025-09,2025,9,2025Q3,P061,Chaleco reflectivo,Seguridad industrial,2,16.96,33.92,33.92,0.0,11.8,5.16,10.32,0.3042,45
2025-09-15,2025-09,2025,9,2025Q3,P022,Alambre recocido kg,Materiales de construcción,4,9.01,36.04,36.04,0.0,6.9,2.11,8.44,0.2342,75
2025-09-15,2025-09,2025,9,2025Q3,P042,Codo PVC 1/2 pulgada,Gasfitería,1,1.6,1.6,1.6,0.0,0.95,0.65,0.65,0.4062,260
2025-09-15,2025-09,2025,9,2025Q3,P037,Foco LED 9W luz fría,Electricidad,5,7.2,36.0,36.0,0.0,4.8,2.4,12.0,0.3333,140
2025-09-15,2025-09,2025,9,2025Q3,P057,Guante de seguridad latex par,Seguridad industrial,8,6.46,51.68,51.68,0.0,4.3,2.16,17.28,0.3344,150
2025-09-15,2025-09,2025,9,2025Q3,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,5,8.6,43.0,43.0,0.0,4.8,3.8,19.0,0.4419,145
2025-09-15,2025-09,2025,9,2025Q3,P020,Yeso bolsa 20 kg,Materiales de construcción,8,13.35,106.8,106.8,0.0,10.8,2.55,20.4,0.191,55
2025-09-16,2025-09,2025,9,2025Q3,P001,Martillo de acero 16 oz,Herramientas manuales,2,26.62,53.24,53.24,0.0,18.5,8.12,16.24,0.305,34
2025-09-17,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,3,13.97,41.91,41.91,0.0,8.8,5.17,15.51,0.3701,57
2025-09-17,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,1,13.5,13.5,13.5,0.0,8.8,4.7,4.7,0.3481,57
2025-09-17,2025-09,2025,9,2025Q3,P025,Pintura látex blanca 1 gl,Pinturas,2,47.06,94.12,94.12,0.0,34.0,13.06,26.12,0.2775,38
2025-09-17,2025-09,2025,9,2025Q3,P032,Thinner acrílico 1 L,Pinturas,2,12.62,25.24,25.24,0.0,8.9,3.72,7.44,0.2948,70
2025-09-17,2025-09,2025,9,2025Q3,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,8,8.72,69.76,69.76,0.0,4.8,3.92,31.36,0.4495,145
2025-09-17,2025-09,2025,9,2025Q3,P046,Trampa lavatorio PVC,Gasfitería,10,12.28,122.8,122.8,0.0,8.5,3.78,37.8,0.3078,44
2025-09-18,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,2,13.78,27.56,27.56,0.0,8.8,4.98,9.96,0.3614,57
2025-09-18,2025-09,2025,9,2025Q3,P042,Codo PVC 1/2 pulgada,Gasfitería,1,1.62,1.62,1.62,0.0,0.95,0.67,0.67,0.4136,260
2025-09-18,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,1,9.26,9.26,9.26,0.0,5.4,3.86,3.86,0.4168,85
2025-09-18,2025-09,2025,9,2025Q3,P029,Rodillo felpa 9 pulgadas,Pinturas,2,15.64,31.28,31.28,0.0,9.7,5.94,11.88,0.3798,62
2025-09-19,2025-09,2025,9,2025Q3,P036,Cinta aislante negra,Electricidad,2,3.62,7.24,7.24,0.0,2.1,1.52,3.04,0.4199,160
2025-09-19,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,2,9.05,18.1,18.1,0.0,5.4,3.65,7.3,0.4033,85
2025-09-19,2025-09,2025,9,2025Q3,P034,Interruptor simple empotrable,Electricidad,5,8.73,43.65,43.65,0.0,5.8,2.93,14.65,0.3356,95
2025-09-19,2025-09,2025,9,2025Q3,P029,Rodillo felpa 9 pulgadas,Pinturas,1,15.65,15.65,15.65,0.0,9.7,5.95,5.95,0.3802,62
2025-09-19,2025-09,2025,9,2025Q3,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,8,8.73,69.84,69.84,0.0,5.2,3.53,28.24,0.4044,130
2025-09-19,2025-09,2025,9,2025Q3,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,3,8.57,25.71,25.71,0.0,4.8,3.77,11.31,0.4399,145
2025-09-20,2025-09,2025,9,2025Q3,P010,Amoladora angular 4.5 pulgadas,Herramientas eléctricas,1,159.46,159.46,159.46,0.0,118.0,41.46,41.46,0.26,7
2025-09-20,2025-09,2025,9,2025Q3,P030,Brocha 2 pulgadas,Pinturas,6,7.09,42.54,42.54,0.0,4.2,2.89,17.34,0.4076,100
2025-09-20,2025-09,2025,9,2025Q3,P034,Interruptor simple empotrable,Electricidad,2,9.23,18.46,18.46,0.0,5.8,3.43,6.86,0.3716,95
2025-09-20,2025-09,2025,9,2025Q3,P001,Martillo de acero 16 oz,Herramientas manuales,2,27.52,55.04,55.04,0.0,18.5,9.02,18.04,0.3278,34
2025-09-20,2025-09,2025,9,2025Q3,P001,Martillo de acero 16 oz,Herramientas manuales,3,26.23,78.69,78.69,0.0,18.5,7.73,23.19,0.2947,34
2025-09-21,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,5,13.9,69.5,69.5,0.0,8.8,5.1,25.5,0.3669,57
2025-09-21,2025-09,2025,9,2025Q3,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,2,5.43,10.86,10.86,0.0,3.1,2.33,4.66,0.4291,180
2025-09-22,2025-09,2025,9,2025Q3,P033,Cable THW 12 AWG metro,Electricidad,1,3.61,3.61,3.61,0.0,2.4,1.21,1.21,0.3352,420
2025-09-22,2025-09,2025,9,2025Q3,P017,Cemento bolsa 42.5 kg,Materiales de construcción,5,29.46,147.3,147.3,0.0,24.0,5.46,27.3,0.1853,96
2025-09-23,2025-09,2025,9,2025Q3,P071,Maceta plastica mediana,Jardinería,3,10.7,32.1,32.1,0.0,6.5,4.2,12.6,0.3925,80
2025-09-24,2025-09,2025,9,2025Q3,P010,Amoladora angular 4.5 pulgadas,Herramientas eléctricas,2,151.13,302.26,302.26,0.0,118.0,33.13,66.26,0.2192,7
2025-09-24,2025-09,2025,9,2025Q3,P042,Codo PVC 1/2 pulgada,Gasfitería,3,1.63,4.89,4.89,0.0,0.95,0.68,2.04,0.4172,260
2025-09-24,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,5,8.66,43.3,43.3,0.0,5.4,3.26,16.3,0.3764,85
2025-09-24,2025-09,2025,9,2025Q3,P060,Mascarilla KN95 unidad,Seguridad industrial,1,2.59,2.59,2.59,0.0,1.6,0.99,0.99,0.3822,260
2025-09-24,2025-09,2025,9,2025Q3,P055,Remache pop 1/8 ciento,Tornillería y fijaciones,10,15.84,158.4,158.4,0.0,9.5,6.34,63.4,0.4003,41
2025-09-25,2025-09,2025,9,2025Q3,P021,Ladrillo pandereta unidad,Materiales de construcción,1,1.0,1.0,1.0,0.0,0.82,0.18,0.18,0.18,900
2025-09-25,2025-09,2025,9,2025Q3,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,2,5.52,11.04,11.04,0.0,3.1,2.42,4.84,0.4384,180
2025-09-25,2025-09,2025,9,2025Q3,P032,Thinner acrílico 1 L,Pinturas,2,13.32,26.64,26.64,0.0,8.9,4.42,8.84,0.3318,70
2025-09-25,2025-09,2025,9,2025Q3,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,3,9.77,29.31,29.31,0.0,6.0,3.77,11.31,0.3859,75
2025-09-26,2025-09,2025,9,2025Q3,P030,Brocha 2 pulgadas,Pinturas,3,7.44,22.32,22.32,0.0,4.2,3.24,9.72,0.4355,100
2025-09-26,2025-09,2025,9,2025Q3,P065,Manguera reforzada 15 m,Jardinería,4,50.38,201.52,201.52,0.0,34.0,16.38,65.52,0.3251,28
2025-09-26,2025-09,2025,9,2025Q3,P029,Rodillo felpa 9 pulgadas,Pinturas,6,15.1,90.6,90.6,0.0,9.7,5.4,32.4,0.3576,62
2025-09-27,2025-09,2025,9,2025Q3,P002,Alicate universal 8 pulgadas,Herramientas manuales,2,23.64,47.28,47.28,0.0,16.2,7.44,14.88,0.3147,42
2025-09-27,2025-09,2025,9,2025Q3,P018,Arena fina saco 40 kg,Materiales de construcción,15,9.33,139.95,139.95,0.0,7.6,1.73,25.95,0.1854,120
2025-09-27,2025-09,2025,9,2025Q3,P044,Cinta teflón 12 mm,Gasfitería,3,2.05,6.15,6.15,0.0,1.1,0.95,2.85,0.4634,210
2025-09-27,2025-09,2025,9,2025Q3,P023,Clavo para madera kg,Materiales de construcción,6,9.65,57.9,57.9,0.0,7.4,2.25,13.5,0.2332,63
2025-09-27,2025-09,2025,9,2025Q3,P067,Tijera de podar,Jardinería,5,31.96,159.8,159.8,0.0,22.0,9.96,49.8,0.3116,20
2025-09-27,2025-09,2025,9,2025Q3,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,10,8.68,86.8,86.8,0.0,5.2,3.48,34.8,0.4009,130
2025-09-28,2025-09,2025,9,2025Q3,P017,Cemento bolsa 42.5 kg,Materiales de construcción,15,29.58,443.7,443.7,0.0,24.0,5.58,83.7,0.1886,96
2025-09-28,2025-09,2025,9,2025Q3,P021,Ladrillo pandereta unidad,Materiales de construcción,12,0.95,11.4,11.4,0.0,0.82,0.13,1.56,0.1368,900
2025-09-28,2025-09,2025,9,2025Q3,P007,Nivel de burbuja 40 cm,Herramientas manuales,3,28.67,86.01,86.01,0.0,19.9,8.77,26.31,0.3059,19
2025-09-29,2025-09,2025,9,2025Q3,P053,Arandela plana 1/4 ciento,Tornillería y fijaciones,1,6.85,6.85,6.85,0.0,4.1,2.75,2.75,0.4015,92
2025-09-29,2025-09,2025,9,2025Q3,P018,Arena fina saco 40 kg,Materiales de construcción,1,9.52,9.52,9.52,0.0,7.6,1.92,1.92,0.2017,120
2025-09-29,2025-09,2025,9,2025Q3,P005,Cinta métrica 5 m,Herramientas manuales,5,13.75,68.75,68.75,0.0,8.8,4.95,24.75,0.36,57
2025-09-29,2025-09,2025,9,2025Q3,P057,Guante de seguridad latex par,Seguridad industrial,1,6.72,6.72,6.72,0.0,4.3,2.42,2.42,0.3601,150
2025-09-29,2025-09,2025,9,2025Q3,P012,Lijadora orbital 240W,Herramientas eléctricas,1,135.96,135.96,135.96,0.0,98.0,37.96,37.96,0.2792,11
2025-09-29,2025-09,2025,9,2025Q3,P025,Pintura látex blanca 1 gl,Pinturas,1,49.05,49.05,49.05,0.0,34.0,15.05,15.05,0.3068,38
2025-09-29,2025-09,2025,9,2025Q3,P006,Serrucho carpintero 20 pulgadas,Herramientas manuales,5,35.49,177.45,177.45,0.0,24.5,10.99,54.95,0.3097,22
2025-09-30,2025-09,2025,9,2025Q3,P036,Cinta aislante negra,Electricidad,3,3.5,10.5,10.5,0.0,2.1,1.4,4.2,0.4,160
2025-09-30,2025-09,2025,9,2025Q3,P023,Clavo para madera kg,Materiales de construcción,3,9.69,29.07,29.07,0.0,7.4,2.29,6.87,0.2363,63
2025-09-30,2025-09,2025,9,2025Q3,P042,Codo PVC 1/2 pulgada,Gasfitería,2,1.59,3.18,3.18,0.0,0.95,0.64,1.28,0.4025,260
2025-09-30,2025-09,2025,9,2025Q3,P003,Destornillador plano 6 pulgadas,Herramientas manuales,5,9.29,46.45,46.45,0.0,5.4,3.89,19.45,0.4187,85
2025-09-30,2025-09,2025,9,2025Q3,P031,Lija al agua grano 220,Pinturas,3,1.02,3.06,3.06,0.0,0.55,0.47,1.41,0.4608,320
2025-09-30,2025-09,2025,9,2025Q3,P032,Thinner acrílico 1 L,Pinturas,1,12.97,12.97,12.97,0.0,8.9,4.07,4.07,0.3138,70
2025-09-30,2025-09,2025,9,2025Q3,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,2,8.96,17.92,17.92,0.0,5.2,3.76,7.52,0.4196,130
2025-09-30,2025-09,2025,9,2025Q3,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,2,9.76,19.52,19.52,0.0,6.0,3.76,7.52,0.3852,75
2025-10-01,2025-10,2025,10,2025Q4,P018,Arena fina saco 40 kg,Materiales de construcción,8,9.72,77.76,77.76,0.0,7.6,2.12,16.96,0.2181,120
2025-10-01,2025-10,2025,10,2025Q4,P021,Ladrillo pandereta unidad,Materiales de construcción,15,0.99,14.85,14.85,0.0,0.82,0.17,2.55,0.1717,900
2025-10-01,2025-10,2025,10,2025Q4,P021,Ladrillo pandereta unidad,Materiales de construcción,6,1.02,6.12,6.12,0.0,0.82,0.2,1.2,0.1961,900
2025-10-01,2025-10,2025,10,2025Q4,P031,Lija al agua grano 220,Pinturas,1,1.04,1.04,1.04,0.0,0.55,0.49,0.49,0.4712,320
2025-10-01,2025-10,2025,10,2025Q4,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,8,8.48,67.84,67.84,0.0,4.8,3.68,29.44,0.434,145
2025-10-02,2025-10,2025,10,2025Q4,P003,Destornillador plano 6 pulgadas,Herramientas manuales,4,9.05,36.2,36.2,0.0,5.4,3.65,14.6,0.4033,85
2025-10-02,2025-10,2025,10,2025Q4,P057,Guante de seguridad latex par,Seguridad industrial,5,6.84,34.2,34.2,0.0,4.3,2.54,12.7,0.3713,150
2025-10-02,2025-10,2025,10,2025Q4,P052,Perno hexagonal 1/4 ciento,Tornillería y fijaciones,1,19.83,19.83,19.83,0.0,12.5,7.33,7.33,0.3696,58
2025-10-02,2025-10,2025,10,2025Q4,P025,Pintura látex blanca 1 gl,Pinturas,4,47.05,188.2,188.2,0.0,34.0,13.05,52.2,0.2774,38
2025-10-03,2025-10,2025,10,2025Q4,P038,Breaker termomagnético 20A,Electricidad,2,33.39,66.78,66.78,0.0,24.0,9.39,18.78,0.2812,36
2025-10-04,2025-10,2025,10,2025Q4,P017,Cemento bolsa 42.5 kg,Materiales de construcción,10,29.34,293.4,293.4,0.0,24.0,5.34,53.4,0.182,96
2025-10-04,2025-10,2025,10,2025Q4,P057,Guante de seguridad latex par,Seguridad industrial,5,6.84,34.2,34.2,0.0,4.3,2.54,12.7,0.3713,150
2025-10-04,2025-10,2025,10,2025Q4,P034,Interruptor simple empotrable,Electricidad,2,8.96,17.92,17.92,0.0,5.8,3.16,6.32,0.3527,95
2025-10-04,2025-10,2025,10,2025Q4,P034,Interruptor simple empotrable,Electricidad,1,9.03,9.03,9.03,0.0,5.8,3.23,3.23,0.3577,95
2025-10-04,2025-10,2025,10,2025Q4,P046,Trampa lavatorio PVC,Gasfitería,1,12.6,12.6,12.6,0.0,8.5,4.1,4.1,0.3254,44
2025-10-04,2025-10,2025,10,2025Q4,P020,Yeso bolsa 20 kg,Materiales de construcción,4,14.06,56.24,56.24,0.0,10.8,3.26,13.04,0.2319,55
2025-10-05,2025-10,2025,10,2025Q4,P002,Alicate universal 8 pulgadas,Herramientas manuales,5,23.79,118.95,118.95,0.0,16.2,7.59,37.95,0.319,42
2025-10-05,2025-10,2025,10,2025Q4,P033,Cable THW 12 AWG metro,Electricidad,10,3.73,37.3,37.3,0.0,2.4,1.33,13.3,0.3566,420
2025-10-05,2025-10,2025,10,2025Q4,P036,Cinta aislante negra,Electricidad,2,3.52,7.04,7.04,0.0,2.1,1.42,2.84,0.4034,160
2025-10-05,2025-10,2025,10,2025Q4,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,5,10.1,50.5,50.5,0.0,6.0,4.1,20.5,0.4059,75
2025-10-06,2025-10,2025,10,2025Q4,P059,Casco de seguridad amarillo,Seguridad industrial,2,24.0,48.0,48.0,0.0,16.5,7.5,15.0,0.3125,32
2025-10-06,2025-10,2025,10,2025Q4,P017,Cemento bolsa 42.5 kg,Materiales de construcción,5,29.76,148.8,148.8,0.0,24.0,5.76,28.8,0.1935,96
2025-10-06,2025-10,2025,10,2025Q4,P060,Mascarilla KN95 unidad,Seguridad industrial,3,2.66,7.98,7.98,0.0,1.6,1.06,3.18,0.3985,260
2025-10-06,2025-10,2025,10,2025Q4,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,2,8.51,17.02,17.02,0.0,4.8,3.71,7.42,0.436,145
2025-10-06,2025-10,2025,10,2025Q4,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,10,7.57,75.7,75.7,0.0,5.4,2.17,21.7,0.2867,130
2025-10-07,2025-10,2025,10,2025Q4,P044,Cinta teflón 12 mm,Gasfitería,2,1.96,3.92,3.92,0.0,1.1,0.86,1.72,0.4388,210
2025-10-07,2025-10,2025,10,2025Q4,P070,Fertilizante universal 1 kg,Jardinería,1,14.54,14.54,14.54,0.0,9.8,4.74,4.74,0.326,52
2025-10-07,2025-10,2025,10,2025Q4,P046,Trampa lavatorio PVC,Gasfitería,2,12.96,25.92,25.92,0.0,8.5,4.46,8.92,0.3441,44
2025-10-08,2025-10,2025,10,2025Q4,P027,Esmalte sintético negro 1/4 gl,Pinturas,4,25.11,100.44,100.44,0.0,18.0,7.11,28.44,0.2832,45
2025-10-09,2025-10,2025,10,2025Q4,P017,Cemento bolsa 42.5 kg,Materiales de construcción,12,30.69,368.28,368.28,0.0,24.0,6.69,80.28,0.218,96
2025-10-09,2025-10,2025,10,2025Q4,P060,Mascarilla KN95 unidad,Seguridad industrial,3,2.53,7.59,7.59,0.0,1.6,0.93,2.79,0.3676,260
2025-10-09,2025-10,2025,10,2025Q4,P067,Tijera de podar,Jardinería,2,31.73,63.46,63.46,0.0,22.0,9.73,19.46,0.3066,20
2025-10-10,2025-10,2025,10,2025Q4,P010,Amoladora angular 4.5 pulgadas,Herramientas eléctricas,1,153.89,153.89,153.89,0.0,118.0,35.89,35.89,0.2332,7
2025-10-10,2025-10,2025,10,2025Q4,P033,Cable THW 12 AWG metro,Electricidad,10,3.73,37.3,37.3,0.0,2.4,1.33,13.3,0.3566,420
2025-10-10,2025-10,2025,10,2025Q4,P017,Cemento bolsa 42.5 kg,Materiales de construcción,4,29.09,116.36,116.36,0.0,24.0,5.09,20.36,0.175,96
2025-10-10,2025-10,2025,10,2025Q4,P042,Codo PVC 1/2 pulgada,Gasfitería,4,1.53,6.12,6.12,0.0,0.95,0.58,2.32,0.3791,260
2025-10-11,2025-10,2025,10,2025Q4,P033,Cable THW 12 AWG metro,Electricidad,15,3.75,56.25,56.25,0.0,2.4,1.35,20.25,0.36,420
2025-10-11,2025-10,2025,10,2025Q4,P057,Guante de seguridad latex par,Seguridad industrial,1,6.55,6.55,6.55,0.0,4.3,2.25,2.25,0.3435,150
2025-10-11,2025-10,2025,10,2025Q4,P004,Juego de llaves mixtas 8 piezas,Herramientas manuales,1,58.72,58.72,58.72,0.0,42.0,16.72,16.72,0.2847,18
2025-10-11,2025-10,2025,10,2025Q4,P043,Llave esférica 1/2 pulgada,Gasfitería,2,15.07,30.14,30.14,0.0,9.8,5.27,10.54,0.3497,74
2025-10-11,2025-10,2025,10,2025Q4,P045,Pegamento PVC 1/4 gl,Gasfitería,2,16.52,33.04,33.04,0.0,11.6,4.92,9.84,0.2978,58
2025-10-12,2025-10,2025,10,2025Q4,P042,Codo PVC 1/2 pulgada,Gasfitería,3,1.53,4.59,4.59,0.0,0.95,0.58,1.74,0.3791,260
2025-10-12,2025-10,2025,10,2025Q4,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,3,7.69,23.07,23.07,0.0,5.4,2.29,6.87,0.2978,130
2025-10-13,2025-10,2025,10,2025Q4,P022,Alambre recocido kg,Materiales de construcción,3,9.17,27.51,27.51,0.0,6.9,2.27,6.81,0.2475,75
2025-10-13,2025-10,2025,10,2025Q4,P038,Breaker termomagnético 20A,Electricidad,1,32.45,32.45,32.45,0.0,24.0,8.45,8.45,0.2604,36
2025-10-13,2025-10,2025,10,2025Q4,P037,Foco LED 9W luz fría,Electricidad,4,7.12,28.48,28.48,0.0,4.8,2.32,9.28,0.3258,140
2025-10-13,2025-10,2025,10,2025Q4,P034,Interruptor simple empotrable,Electricidad,8,9.09,72.72,72.72,0.0,5.8,3.29,26.32,0.3619,95
2025-10-13,2025-10,2025,10,2025Q4,P058,Lente de seguridad transparente,Seguridad industrial,4,9.4,37.6,37.6,0.0,6.4,3.0,12.0,0.3191,95
2025-10-14,2025-10,2025,10,2025Q4,P003,Destornillador plano 6 pulgadas,Herramientas manuales,1,9.12,9.12,9.12,0.0,5.4,3.72,3.72,0.4079,85
2025-10-14,2025-10,2025,10,2025Q4,P057,Guante de seguridad latex par,Seguridad industrial,3,6.53,19.59,19.59,0.0,4.3,2.23,6.69,0.3415,150
2025-10-14,2025-10,2025,10,2025Q4,P031,Lija al agua grano 220,Pinturas,2,0.99,1.98,1.98,0.0,0.55,0.44,0.88,0.4444,320
2025-10-14,2025-10,2025,10,2025Q4,P043,Llave esférica 1/2 pulgada,Gasfitería,5,14.89,74.45,74.45,0.0,9.8,5.09,25.45,0.3418,74
2025-10-14,2025-10,2025,10,2025Q4,P032,Thinner acrílico 1 L,Pinturas,4,12.78,51.12,51.12,0.0,8.9,3.88,15.52,0.3036,70
